age,taille,poids,revenu_estime_mois,montant_pret
0.9649122807017544,-0.9103444590547988,0.46691176470588236,0.06818181818181819,0.3235140695234979
0.45614035087719296,-0.18453704742604174,0.5600490196078433,0.9062261268143622,0.8155727332033135
0.9298245614035087,-0.9921255758580374,0.19975490196078427,0.6287242169595111,0.4466707927447365
0.7719298245614034,-0.8285633422515574,0.7169117647058825,0.533040488922842,0.3962993219350941
0.0,0.8172816334136531,0.5931372549019608,0.6480137509549274,0.25400603401183935
0.8245614035087719,0.9706212274197287,0.39583333333333337,0.3966768525592055,0.0
0.07017543859649122,0.08125158218449156,0.3884803921568628,0.04087089381207028,0.0
0.631578947368421,-0.0005295346187498973,0.3933823529411765,0.40660809778456836,0.0
0.7543859649122807,0.5310477246023109,0.35906862745098045,0.2047364400305577,0.10209387520629469
0.17543859649122806,-0.8592312610527736,0.6372549019607844,0.0,0.0
0.17543859649122806,1.2057419382290457,0.6360294117647058,0.4482429335370512,0.5696787615105134
0.10526315789473684,-0.09253329102239581,0.4767156862745098,0.5614973262032086,0.4490895352508807
0.42105263157894735,0.019915744582059015,0.29656862745098045,0.7654698242933538,0.20357467765586423
0.6140350877192983,-1.2068010074665454,0.6752450980392157,0.07352941176470588,0.3034868407281839
0.6842105263157895,-1.1352425302637086,0.3443627450980392,0.49923605805958743,0.4997134164289162
0.07017543859649122,-1.4828122766774803,0.6838235294117647,0.19117647058823528,0.40393680345135186
0.4736842105263158,1.839545593454157,0.7156862745098038,0.2559205500381971,0.0
0.33333333333333337,-0.5525520730406225,0.8075980392156863,0.29602750190985483,0.0
0.29824561403508765,0.06080630298367975,0.6629901960784315,0.6514514896867838,0.0
0.2807017543859649,-1.237468926267759,0.547794117647059,0.6342627960275019,0.0
0.19298245614035092,-0.4809935958377855,0.6102941176470589,0.0,0.42526252649824847
0.10526315789473684,-0.06186537222117954,0.35539215686274517,0.528838808250573,0.0
0.9824561403508772,-1.523702835079101,0.44362745098039225,0.0,0.0
0.6140350877192983,1.1955192986286383,0.33700980392156865,0.4396485867074102,0.5416617031673422
0.7017543859649124,1.1955192986286383,0.3651960784313726,0.06340718105423988,0.5793890429951847
0.24561403508771928,-0.29698608303049656,0.5796568627450981,0.7897249809014515,0.037987708408726395
0.5789473684210525,-1.7486009062880108,0.5073529411764706,0.0,0.0
0.07017543859649122,0.030138384182466376,0.6727941176470589,0.07639419404125287,0.0
0.7017543859649124,0.27548173459218495,0.5784313725490198,0.6403743315508021,0.0
0.543859649122807,0.46971188699988126,0.5,0.32524828113063403,0.4153711794570612
0.8421052631578948,-1.3396953222718093,0.545343137254902,0.22383498854087086,0.0
0.9298245614035087,-0.05164273262077509,0.4240196078431373,0.3374713521772345,0.6983536509739183
0.45614035087719296,-0.3889898394341425,0.33333333333333337,0.35332314744079446,0.30003221779666484
0.17543859649122806,1.0728476234237792,0.5379901960784313,0.3212375859434683,0.46129444794870744
0.26315789473684215,1.4408626490383598,0.4779411764705883,0.0807868601986249,0.0
0.49122807017543857,1.0217344254217537,0.627450980392157,0.32734912146676853,0.0
0.5964912280701754,-0.31743136223130547,0.4558823529411766,0.2786478227654698,0.0
0.21052631578947367,1.5021984866407894,0.6556372549019609,0.41768525592055,0.0
0.15789473684210525,1.4204173698375508,0.3848039215686275,0.2459893048128342,0.0
0.3508771929824561,1.2466324966306634,0.778186274509804,0.31035141329258975,0.0
0.10526315789473684,0.2959270137929968,0.16421568627450978,0.1697860962566845,0.02215314209298559
0.22807017543859642,-1.871272581492873,0.5330882352941178,0.4488158899923606,0.0
0.21052631578947367,-1.70771034788639,0.4509803921568628,0.25,0.0
0.10526315789473684,0.1221421405861094,0.6262254901960784,0.7391138273491215,0.1895291352529351
0.03508771929824561,-0.9001218194543944,0.10294117647058826,0.8170359052711994,0.7130417947592117
0.9473684210526315,0.15281005938732567,0.8321078431372548,0.04297173414820475,0.4634757648843968
0.017543859649122806,-0.072088011821584,0.6213235294117648,0.3101604278074866,0.0
0.543859649122807,-1.0227934946592536,0.5281862745098039,0.5580595874713522,0.35340061606357254
0.5087719298245613,1.911104070656991,0.5428921568627452,0.6375095492742552,0.0
0.19298245614035092,-0.2663181642292803,0.511029411764706,0.030557677616501147,0.0
0.8070175438596491,-0.04142009302037063,0.38602941176470595,0.3000381970970206,0.40968711568317084
0.9999999999999999,0.8581721918152738,0.30637254901960786,0.4228418640183346,0.10747864657133913
0.36842105263157887,2.0542210250626622,0.6568627450980393,0.4360198624904507,0.31268252453006634
0.7368421052631579,-0.7570048650487232,0.5931372549019608,0.2459893048128342,0.2566384983628588
0.22807017543859642,1.1341834610262087,0.49264705882352955,0.40106951871657753,0.14457953246330163
0.14035087719298245,-1.0534614134604698,0.8615196078431373,0.4789915966386555,0.0
0.17543859649122806,-1.0023482154584447,0.7757352941176472,0.0,0.0
0.05263157894736842,-0.16409176822522992,0.5134803921568627,0.6101986249045073,0.5693693399350012
0.9122807017543858,0.2959270137929968,0.511029411764706,0.5355233002291826,0.21352020965708512
0.42105263157894735,1.6248701618456516,0.35049019607843135,0.07582123758594346,0.28827317032423827
0.7719298245614034,1.5021984866407894,0.4644607843137255,0.7215431627196334,0.7814347811542928
0.33333333333333337,1.1750740194278295,0.767156862745098,0.49121466768525585,0.537560431146954
0.2807017543859649,0.4594892473994768,0.5649509803921569,0.3890374331550802,0.0
0.33333333333333337,-0.6036652710426477,0.5502450980392156,0.768716577540107,0.2670085664698967
0.21052631578947367,-0.705891667046698,0.6752450980392157,0.15183346065699005,0.0
0.9999999999999999,0.7048325978091983,0.4558823529411766,0.2595492742551566,0.0
0.2807017543859649,1.185296659028234,0.4607843137254902,0.20359052711993886,0.038147683231778654
0.6491228070175438,0.22436853659015976,0.767156862745098,0.6548892284186402,0.3706927733397172
0.24561403508771928,-2.709529028726085,0.6482843137254901,0.6245225362872422,0.0
0.9298245614035087,0.5310477246023109,0.5232843137254903,0.8111153552330024,0.0
0.45614035087719296,-0.12320120982360919,0.3296568627450981,0.5183346065699007,0.2553168941286755
0.9122807017543858,-0.09253329102239581,0.5674019607843138,0.7834224598930482,0.7225848584689293
0.7368421052631579,-0.41965775823535584,0.47058823529411764,0.5162337662337663,0.0
0.9122807017543858,-0.5014388750385973,0.5870098039215687,0.6426661573720398,0.9401478728433852
0.631578947368421,1.0524023442229702,0.5661764705882354,0.2580213903743315,0.26243457133225556
0.7543859649122807,-0.9512350174564196,0.6593137254901962,0.2097020626432391,0.6200743758202704
0.6666666666666666,0.8070589938132486,0.4007352941176471,0.24255156608097783,0.09358602423446259
0.26315789473684215,-0.1947596870264462,0.7218137254901962,0.11134453781512606,0.5209042285386618
0.7894736842105262,1.399972090636739,0.3308823529411765,0.5017188693659282,0.3655428211437278
0.26315789473684215,2.3711228526752177,0.16299019607843135,0.4852941176470588,0.27208965933034135
0.2807017543859649,-0.7161143066471025,0.642156862745098,0.42799847211611913,0.0
0.5087719298245613,-0.2663181642292803,0.36764705882352944,0.4887318563789152,0.7207427743571171
0.14035087719298245,1.4510852886387642,0.5894607843137255,0.4131016042780748,0.0
0.49122807017543857,-0.20498232662685065,0.4558823529411766,0.5464094728800611,0.41848024616305934
0.38596491228070173,-1.4930349162778849,0.6580882352941178,0.3877005347593583,0.0
0.4385964912280701,0.745723156210819,0.661764705882353,0.4125286478227655,0.9358537533251696
0.6491228070175438,-0.16409176822522992,0.6225490196078431,0.0,0.7376117191899421
0.0,-1.1659104490649248,0.5919117647058824,0.29087089381207026,0.0
0.7719298245614034,0.14258741978692122,0.5882352941176472,0.07715813598166539,0.15879658397687516
0.4736842105263158,0.3368175721946175,0.4828431372549019,0.012987012987012991,0.0
0.19298245614035092,0.5310477246023109,0.49387254901960786,0.5966386554621849,0.0
0.21052631578947367,0.06080630298367975,0.3075980392156863,0.3409090909090909,0.609373999482844
0.9824561403508772,-1.0534614134604698,0.8161764705882353,0.25267379679144386,0.24175319359012667
0.42105263157894735,0.3879307701966427,0.5220588235294118,0.29411764705882354,0.3885073660214947
0.08771929824561403,0.7866137146124368,0.46200980392156876,0.10676088617265088,0.0
0.4035087719298246,0.9706212274197287,0.446078431372549,0.34778456837280364,0.3907020526828965
0.21052631578947367,0.929730669018108,0.5232843137254903,0.9512987012987014,0.5556949584347882
0.08771929824561403,-0.797895423450344,0.5257352941176471,0.5972116119174943,0.0
0.9824561403508772,0.18347797818854195,0.39950980392156865,0.1367456073338426,0.2758430383403274
0.07017543859649122,2.0439983854622574,0.42524509803921573,0.23510313216195566,0.10299842281460048
0.9298245614035087,-1.4419217182758597,0.09558823529411764,0.8139801375095493,0.0
0.4035087719298246,0.5412703642027182,0.536764705882353,0.5691367456073338,0.4284929734424195
0.0,-0.16409176822522992,0.547794117647059,0.7568754774637128,0.0
0.0,0.09147422178489602,0.3982843137254902,0.22307104660045834,0.6362081141634844
0.3157894736842105,2.43245869027765,0.5416666666666667,0.09052711993888464,0.0
0.4035087719298246,-1.6259292310831515,0.8370098039215688,0.2851413292589763,0.019985862237022724
0.719298245614035,-1.3499179618722137,0.5649509803921569,0.5460275019098549,0.0
0.0,-0.726336946247507,0.6115196078431373,0.45129870129870125,0.09263886384082486
0.5964912280701754,-0.6547784690446729,0.12377450980392152,0.3279220779220779,0.030753888300607855
0.45614035087719296,-1.0636840530608744,0.6813725490196079,0.5926279602750192,0.45143527428635044
0.8070175438596491,0.07102894258408421,0.5183823529411765,0.49598930481283415,0.0
0.38596491228070173,-0.10275593062280028,0.420343137254902,0.3132161955691367,0.0
0.9649122807017544,0.8888401106164872,0.6115196078431373,0.4348739495798319,0.0
0.6666666666666666,1.1341834610262087,0.5245098039215687,0.109816653934301,0.25988709406721106
0.3157894736842105,0.43904396819866787,0.3357843137254902,0.5956837280366692,0.32664097035318473
0.2807017543859649,0.41859868899785607,0.47058823529411764,0.4004965622612681,0.3671761332216007
0.19298245614035092,0.8479495522148693,0.5870098039215687,0.5064935064935066,0.04923512707767452
0.12280701754385964,-0.5321067938398106,0.16421568627450978,0.5238731856378915,0.0
0.719298245614035,0.2141458969897553,0.4558823529411766,0.18792971734148206,0.4400729953177136
0.4035087719298246,-0.4298803978357603,0.6568627450980393,0.2477081741787624,0.2465751192784815
0.9824561403508772,-1.8610499418924655,0.27818627450980393,0.4747899159663866,0.2897930802840579
0.10526315789473684,-0.4809935958377855,0.46200980392156876,0.27310924369747897,0.2525270372990252
0.9649122807017544,-0.31743136223130547,0.48774509803921573,0.8156990068754775,0.49124826611730543
0.7368421052631579,-0.22542760582765956,0.12867647058823534,0.40106951871657753,0.0
0.07017543859649122,1.9928851874602325,0.7794117647058825,0.2631779984721161,0.0
0.9999999999999999,-0.9410123778560122,0.4779411764705883,0.8170359052711994,0.21675580554672497
0.9999999999999999,-0.9512350174564196,0.7365196078431373,0.33384262796027503,0.0
0.4035087719298246,-0.6445558294442684,0.6740196078431373,0.4849121466768525,0.0
0.38596491228070173,0.17325533858813458,0.35539215686274517,0.2671886936592819,0.0
0.36842105263157887,-0.6547784690446729,0.13848039215686275,0.5213903743315509,0.0
0.5087719298245613,0.9399533086185123,0.47426470588235303,0.6281512605042017,0.4603132640823973
0.6842105263157895,0.4083760493974516,0.6678921568627452,0.707983193277311,0.5380310928553238
0.8947368421052632,1.164851379827425,0.10661764705882348,0.17857142857142855,0.0
0.24561403508771928,0.24481381579097158,0.20833333333333337,0.2599312452253629,0.0
0.9824561403508772,0.9808438670201332,0.6213235294117648,0.28609625668449196,0.0
0.6491228070175438,1.6146475222452472,0.31495098039215685,0.019480519480519487,0.12596033761518804
0.38596491228070173,0.7763910750120324,0.6899509803921569,0.5679908326967151,0.4154194459995198
0.6666666666666666,-0.9716802966572284,0.45833333333333326,0.2689075630252101,0.5092511521696819
0.6842105263157895,0.6639420394075776,0.5857843137254902,0.12910618792971734,0.0
0.3508771929824561,-1.0023482154584447,0.35049019607843135,0.4988540870893812,0.0
0.26315789473684215,-0.25609552462887586,0.1139705882352941,0.358479755538579,0.47033408351967115
0.719298245614035,0.44926660779907235,0.40318627450980393,0.37203972498090143,0.0
0.4035087719298246,0.2652590949917805,0.4068627450980392,0.7293735676088617,0.0
0.4385964912280701,-1.7179329874867975,0.49754901960784315,0.8397631779984721,0.9064058891068645
0.4736842105263158,-0.20498232662685065,0.3615196078431373,0.7125668449197862,0.0
0.7543859649122807,-0.30720872263090104,0.3443627450980392,0.33632543926661573,0.6141700838580912
0.05263157894736842,-0.8183407026511529,0.6176470588235294,0.02769289533995417,0.0
0.07017543859649122,-0.9819029362576329,0.5428921568627452,0.5139419404125287,0.08025142971844745
0.9999999999999999,-2.2801781655090743,0.3075980392156863,0.37280366692131395,0.0
0.7368421052631579,-0.5934426314422432,0.616421568627451,0.3955309396485867,0.8319606877060007
0.45614035087719296,-2.0450574546997573,0.3517156862745098,0.6978609625668449,0.25960891009158815
0.05263157894736842,1.0115117858213494,0.241421568627451,0.089572192513369,0.0
0.19298245614035092,0.8172816334136531,0.5772058823529412,0.5005729564553094,0.1674473370869963
0.12280701754385964,-0.39921247903454693,0.6544117647058822,0.5508021390374331,0.0
0.8771929824561403,1.5737569638436264,0.3345588235294118,0.3409090909090909,0.05686869558601969
0.15789473684210525,-1.2579142054685706,0.2855392156862745,0.3787242169595111,0.6590008417484223
0.9473684210526315,-1.3090274034705958,0.428921568627451,0.3754774637127578,0.11682429308914344
0.9473684210526315,-0.797895423450344,0.31495098039215685,0.4171122994652406,0.37266535561054426
0.29824561403508765,0.8786174710160828,0.5061274509803922,0.7148586707410237,0.35290278437291944
0.45614035087719296,-1.54414811427991,0.4693627450980392,0.33708938120702825,0.1583113375116756
0.08771929824561403,-1.6974877082859856,0.5600490196078433,0.4879679144385027,0.03317705151320628
0.42105263157894735,0.07102894258408421,0.7083333333333335,0.1342627960275019,0.2555420628406373
0.7719298245614034,-0.4809935958377855,0.6973039215686274,0.7333842627960275,0.0
0.08771929824561403,0.030138384182466376,0.7659313725490198,0.22459893048128343,0.0
0.08771929824561403,0.08125158218449156,0.2144607843137255,0.005920550038197095,0.0
0.07017543859649122,-1.237468926267759,0.031862745098039214,0.23548510313216192,0.15009979772284582
0.33333333333333337,-0.3889898394341425,0.6862745098039216,0.42838044308632545,0.4151431603095965
0.15789473684210525,-0.961457657056824,0.5183823529411765,0.0,0.3579560823243149
0.543859649122807,-1.3396953222718093,0.4828431372549019,0.23128342245989303,0.0
0.719298245614035,0.2652590949917805,0.5036764705882353,0.5725744843391902,0.29477332468007467
0.4035087719298246,0.7559457958112235,0.6470588235294119,0.2639419404125286,0.7204148725132853
0.4736842105263158,-0.797895423450344,0.20710784313725494,0.11153552330022919,0.0
0.9649122807017544,-1.104574611462495,0.4644607843137255,0.35236822001527884,0.0
0.4385964912280701,-0.8285633422515574,0.33700980392156865,0.42780748663101603,0.1591395418886194
0.7368421052631579,-0.4298803978357603,0.4325980392156863,0.2299465240641711,0.0
0.6842105263157895,0.32659493259421013,0.31495098039215685,0.07085561497326202,0.0
0.8070175438596491,0.13236478018651676,0.5147058823529412,0.3989686783804431,0.5038544435636735
0.543859649122807,1.21596457782945,0.5355392156862746,0.11974789915966387,0.12791656223991538
0.8771929824561403,1.185296659028234,0.6397058823529413,0.1959511077158136,0.2141634934686182
0.08771929824561403,-0.7365595858479115,0.16666666666666663,0.2477081741787624,0.0
0.38596491228070173,-1.4930349162778849,0.5551470588235294,0.317990832696715,0.0
0.9473684210526315,0.11191950098570494,0.38235294117647056,0.41558441558441556,0.24599971169242554
0.8771929824561403,-0.9205670986552033,0.420343137254902,0.3069136745607334,0.21526468469170054
0.24561403508771928,-0.6343331898438611,0.573529411764706,0.29851031321619553,0.14148536672320702
0.5263157894736842,1.9008814310565865,0.6433823529411766,0.15087853323147443,0.1982337864110943
0.9999999999999999,-0.5832199918418359,0.4497549019607844,0.15527119938884643,0.11715661916402045
0.6842105263157895,0.10169686138530047,0.12377450980392152,0.10103132161955693,0.0
0.9999999999999999,0.5514930038031227,0.6102941176470589,0.35561497326203206,0.0
0.7719298245614034,0.8581721918152738,0.4607843137254902,0.6178380443086325,0.0
0.33333333333333337,0.17325533858813458,0.6556372549019609,0.35886172650878534,0.0
0.7894736842105262,0.019915744582059015,0.2279411764705882,0.3189457601222307,0.41226183495996266
0.5789473684210525,-1.9837216170973277,0.6372549019607844,0.5448815889992361,0.7451085770299626
0.22807017543859642,0.7048325978091983,0.5245098039215687,0.20989304812834225,0.0
0.22807017543859642,-0.0005295346187498973,0.2757352941176471,0.2509549274255157,0.9727784734953508
0.05263157894736842,0.25503645539137604,0.5625,0.020817417876241404,0.0
0.03508771929824561,1.0115117858213494,0.5428921568627452,0.5408708938120703,0.36527771120125924
0.6666666666666666,-0.9001218194543944,0.769607843137255,0.3254392666157372,0.6183015083742168
0.42105263157894735,-0.31743136223130547,0.6899509803921569,0.49637127578304047,0.3509965872366692
0.6491228070175438,1.2977456946326886,0.5588235294117647,0.242742551566081,0.0
0.12280701754385964,-1.4010311598742389,0.6519607843137256,0.9417494270435448,0.6952840077071134
0.8596491228070174,0.6230514810059569,0.5637254901960785,0.47345301757066466,0.762500780385366
0.543859649122807,1.0626249838233746,0.4509803921568628,0.5141329258976318,0.0
0.5087719298245613,-0.16409176822522992,0.4607843137254902,0.6449579831932774,0.6568495707284181
0.8771929824561403,-0.08231065142199136,0.7879901960784315,0.31092436974789917,0.0
0.017543859649122806,-1.7486009062880108,0.3247549019607844,0.2429335370511841,0.30555128066446946
0.8245614035087719,0.6946099582087938,0.3713235294117647,0.8940030557677617,0.3670006960780775
0.9999999999999999,-1.0227934946592536,0.45710784313725494,0.619938884644767,0.4068037578512095
0.6140350877192983,0.8172816334136531,0.17524509803921573,0.46829640947288004,0.6124846470753702
0.719298245614035,-1.8814952210932774,0.6017156862745098,0.0,0.0
0.03508771929824561,0.16303269898773012,0.724264705882353,0.0,0.0
0.2807017543859649,0.7048325978091983,0.16911764705882348,0.26031321619556913,0.3565362465794408
0.631578947368421,-0.5729973522414314,0.6237745098039216,0.16482047364400304,0.0
0.9649122807017544,-1.0841293322616834,0.49264705882352955,0.631398013750955,0.0
0.8596491228070174,-0.5218841542394063,0.4375000000000001,0.08613445378151262,0.0
0.12280701754385964,0.07102894258408421,0.6213235294117648,0.0,0.0
0.8421052631578948,-1.8610499418924655,0.3566176470588235,0.4033613445378151,0.0
0.8947368421052632,1.6044248826448397,0.5220588235294118,0.08326967150496563,0.0
0.719298245614035,-0.16409176822522992,0.5330882352941178,0.14343009931245226,0.11191512839458614
0.29824561403508765,-1.6054839518823396,0.7549019607843137,0.021772345301757076,0.0
0.38596491228070173,0.3777081305962353,0.3970588235294118,0.2671886936592819,0.5808148326724094
0.8070175438596491,-1.3908085202738345,0.2904411764705882,0.19881588999236055,0.0
0.6491228070175438,-2.321068723910692,0.8100490196078431,0.17952635599694422,0.8065090279291625
0.5789473684210525,1.9928851874602325,0.45833333333333326,0.8487394957983193,0.0
0.4385964912280701,-0.8490086214523692,0.5098039215686274,0.11516424751718869,0.0
0.3157894736842105,-0.13342384942401656,0.795343137254902,0.28686019862490447,0.21729854318402217
0.9473684210526315,-0.8694539006531781,0.2193627450980392,0.7097020626432391,0.0
0.08771929824561403,-0.34809928103252175,0.4607843137254902,0.39763177998472116,0.265909646730712
0.8596491228070174,-1.452144357876264,0.4007352941176471,0.06932773109243696,0.0
0.14035087719298245,-0.4298803978357603,0.6678921568627452,0.6483957219251337,0.06814416288038584
0.9122807017543858,-0.0005295346187498973,0.4816176470588236,0.0,0.6052933968965485
0.8070175438596491,-0.8796765402535826,0.48774509803921573,0.5381970970206265,0.056763746281777064
0.543859649122807,0.2141458969897553,0.4779411764705883,0.0,0.0
0.8947368421052632,0.347040211795022,0.26960784313725494,0.25152788388082503,0.0
0.07017543859649122,-0.08231065142199136,0.7843137254901962,0.1382734912146677,0.2734107981558481
0.017543859649122806,-1.237468926267759,0.3970588235294118,0.3317417876241405,0.0909316403459842
0.3508771929824561,-0.072088011821584,0.8186274509803924,0.5175706646294882,0.7563083914165463
0.07017543859649122,0.3572628513954264,0.4007352941176471,0.05653170359052713,0.2638502778613036
0.7894736842105262,1.7168739182492976,0.5073529411764706,0.6464858670741024,0.3899841358998139
0.6666666666666666,0.009693104981654559,0.5539215686274511,0.07601222307104659,0.0
0.5087719298245613,-0.9716802966572284,0.23529411764705888,0.5886172650878534,0.08270306659026821
0.49122807017543857,0.39815340979704716,0.35539215686274517,0.2954545454545454,0.39532450305986955
0.543859649122807,1.001289146220945,0.17034313725490202,0.5183346065699007,0.16759121189495002
0.6666666666666666,1.0421797046225627,0.5355392156862746,0.0,0.0
0.5789473684210525,0.20392325738935085,0.5821078431372549,0.578113063407181,0.0
0.07017543859649122,-1.0125708550588493,0.5122549019607844,0.3724216959511077,0.0
0.21052631578947367,0.20392325738935085,0.19852941176470584,0.4570282658517953,0.0
0.6842105263157895,0.1937006177889464,0.7218137254901962,0.7184873949579832,0.0
0.5789473684210525,1.5021984866407894,0.4019607843137255,0.46333078686019863,0.901195064057786
0.2807017543859649,0.040361023782870833,0.7034313725490196,0.362681436210848,0.28722252930633974
0.9298245614035087,-0.02097481381955881,0.547794117647059,0.15030557677616502,0.059149118185772384
0.17543859649122806,0.837726912614462,0.5343137254901961,0.24216959511077157,0.0
0.03508771929824561,-1.3294726826714047,0.4730392156862745,0.20225362872421693,0.0
0.8245614035087719,-0.797895423450344,0.6519607843137256,0.40718105423987777,0.28779506487278084
0.7894736842105262,0.9910665066205376,0.7892156862745099,0.4388846447669977,0.36721294774518015
0.8596491228070174,-0.9921255758580374,0.5416666666666667,0.5555767761650114,0.4654880369641852
0.38596491228070173,0.030138384182466376,0.5539215686274511,0.5022918258212377,0.0
0.9824561403508772,-0.09253329102239581,0.5772058823529412,0.2671886936592819,0.5192413449143249
0.05263157894736842,-0.072088011821584,0.5490196078431373,0.5622612681436211,0.0
0.24561403508771928,-1.9939442566977321,0.45833333333333326,0.4016424751718869,0.7594094286772366
0.9999999999999999,1.5124211262411968,0.3602941176470589,0.6027501909854851,0.06559018826360753
